"id","youth","ethnicity","village","sex","choice","market"
"mk7066",2,2,"Mankanza","f",48,0
"mk7066",2,2,"Mankanza","f",28,0
"mk7066",2,2,"Mankanza","f",29,1
"mk7066",2,2,"Mankanza","f",36,1
"mk7066",2,2,"Mankanza","f",26,1
"mk7066",2,2,"Mankanza","f",7,0
"mk7066",2,2,"Mankanza","f",1,0
"mk7066",2,2,"Mankanza","f",19,1
"mk7066",2,2,"Mankanza","f",10,0
"mk7066",2,2,"Mankanza","f",4,1
"mk7066",2,2,"Mankanza","f",22,0
"mk7066",2,2,"Mankanza","f",41,0
"mk7066",2,2,"Mankanza","f",6,0
"mk7066",2,2,"Mankanza","f",15,0
"mk7066",2,2,"Mankanza","f",38,0
"mk7052",2,1,"Mankanza","f",35,0
"mk7052",2,1,"Mankanza","f",29,1
"mk7052",2,1,"Mankanza","f",15,0
"mk7052",2,1,"Mankanza","f",38,0
"mk7052",2,1,"Mankanza","f",41,0
"mk7052",2,1,"Mankanza","f",22,0
"mk7052",2,1,"Mankanza","f",6,0
"mk7052",2,1,"Mankanza","f",25,0
"mk7052",2,1,"Mankanza","f",27,1
"mk7052",2,1,"Mankanza","f",48,0
"mk7052",2,1,"Mankanza","f",3,0
"mk7052",2,1,"Mankanza","f",9,1
"mk7052",2,1,"Mankanza","f",20,0
"mk7052",2,1,"Mankanza","f",1,0
"mk7052",2,1,"Mankanza","f",7,0
"mk7015",2,2,"Mankanza","f",20,0
"mk7015",2,2,"Mankanza","f",1,0
"mk7015",2,2,"Mankanza","f",7,0
"mk7015",2,2,"Mankanza","f",36,1
"mk7015",2,2,"Mankanza","f",29,1
"mk7015",2,2,"Mankanza","f",47,1
"mk7015",2,2,"Mankanza","f",37,1
"mk7015",2,2,"Mankanza","f",28,0
"mk7015",2,2,"Mankanza","f",16,1
"mk7015",2,2,"Mankanza","f",6,0
"mk7015",2,2,"Mankanza","f",42,1
"mk7015",2,2,"Mankanza","f",22,0
"mk7015",2,2,"Mankanza","f",26,1
"mk7015",2,2,"Mankanza","f",3,0
"mk7015",2,2,"Mankanza","f",9,1
"mk7065",2,2,"Mankanza","f",10,0
"mk7065",2,2,"Mankanza","f",3,0
"mk7065",2,2,"Mankanza","f",26,1
"mk7065",2,2,"Mankanza","f",22,0
"mk7065",2,2,"Mankanza","f",41,0
"mk7065",2,2,"Mankanza","f",5,1
"mk7065",2,2,"Mankanza","f",16,1
"mk7065",2,2,"Mankanza","f",28,0
"mk7065",2,2,"Mankanza","f",38,0
"mk7065",2,2,"Mankanza","f",48,0
"mk7065",2,2,"Mankanza","f",29,1
"mk7065",2,2,"Mankanza","f",35,0
"mk7065",2,2,"Mankanza","f",7,0
"mk7065",2,2,"Mankanza","f",2,1
"mk7065",2,2,"Mankanza","f",20,0
"mk7017",2,2,"Mankanza","m",20,0
"mk7017",2,2,"Mankanza","m",1,0
"mk7017",2,2,"Mankanza","m",10,0
"mk7017",2,2,"Mankanza","m",3,0
"mk7017",2,2,"Mankanza","m",25,0
"mk7017",2,2,"Mankanza","m",22,0
"mk7017",2,2,"Mankanza","m",41,0
"mk7017",2,2,"Mankanza","m",5,1
"mk7017",2,2,"Mankanza","m",15,0
"mk7017",2,2,"Mankanza","m",28,0
"mk7017",2,2,"Mankanza","m",38,0
"mk7017",2,2,"Mankanza","m",48,0
"mk7017",2,2,"Mankanza","m",29,1
"mk7017",2,2,"Mankanza","m",7,0
"mk7017",2,2,"Mankanza","m",35,0
"mk7020",2,2,"Mankanza","m",37,1
"mk7020",2,2,"Mankanza","m",7,0
"mk7020",2,2,"Mankanza","m",47,1
"mk7020",2,2,"Mankanza","m",29,1
"mk7020",2,2,"Mankanza","m",16,1
"mk7020",2,2,"Mankanza","m",19,1
"mk7020",2,2,"Mankanza","m",2,1
"mk7020",2,2,"Mankanza","m",27,1
"mk7020",2,2,"Mankanza","m",10,0
"mk7020",2,2,"Mankanza","m",6,0
"mk7020",2,2,"Mankanza","m",36,1
"mk7020",2,2,"Mankanza","m",21,1
"mk7020",2,2,"Mankanza","m",42,1
"mk7020",2,2,"Mankanza","m",26,1
"mk7020",2,2,"Mankanza","m",4,1
"mk7001",2,2,"Mankanza","m",3,0
"mk7001",2,2,"Mankanza","m",37,1
"mk7001",2,2,"Mankanza","m",8,1
"mk7001",2,2,"Mankanza","m",16,1
"mk7001",2,2,"Mankanza","m",48,0
"mk7001",2,2,"Mankanza","m",25,0
"mk7001",2,2,"Mankanza","m",41,0
"mk7001",2,2,"Mankanza","m",21,1
"mk7001",2,2,"Mankanza","m",35,0
"mk7001",2,2,"Mankanza","m",6,0
"mk7001",2,2,"Mankanza","m",10,0
"mk7001",2,2,"Mankanza","m",27,1
"mk7001",2,2,"Mankanza","m",2,1
"mk7001",2,2,"Mankanza","m",20,0
"mk7001",2,2,"Mankanza","m",29,1
"mk6637",2,2,"Mankanza","f",7,0
"mk6637",2,2,"Mankanza","f",38,0
"mk6637",2,2,"Mankanza","f",48,0
"mk6637",2,2,"Mankanza","f",29,1
"mk6637",2,2,"Mankanza","f",15,0
"mk6637",2,2,"Mankanza","f",20,0
"mk6637",2,2,"Mankanza","f",1,0
"mk6637",2,2,"Mankanza","f",28,0
"mk6637",2,2,"Mankanza","f",10,0
"mk6637",2,2,"Mankanza","f",6,0
"mk6637",2,2,"Mankanza","f",35,0
"mk6637",2,2,"Mankanza","f",22,0
"mk6637",2,2,"Mankanza","f",41,0
"mk6637",2,2,"Mankanza","f",25,0
"mk6637",2,2,"Mankanza","f",3,0
"mk7019",2,2,"Mankanza","f",37,1
"mk7019",2,2,"Mankanza","f",7,0
"mk7019",2,2,"Mankanza","f",47,1
"mk7019",2,2,"Mankanza","f",29,1
"mk7019",2,2,"Mankanza","f",16,1
"mk7019",2,2,"Mankanza","f",19,1
"mk7019",2,2,"Mankanza","f",2,1
"mk7019",2,2,"Mankanza","f",27,1
"mk7019",2,2,"Mankanza","f",10,0
"mk7019",2,2,"Mankanza","f",5,1
"mk7019",2,2,"Mankanza","f",35,0
"mk7019",2,2,"Mankanza","f",22,0
"mk7019",2,2,"Mankanza","f",42,1
"mk7019",2,2,"Mankanza","f",25,0
"mk7019",2,2,"Mankanza","f",4,1
"mk7037",2,1,"Mankanza","f",6,0
"mk7037",2,1,"Mankanza","f",15,0
"mk7037",2,1,"Mankanza","f",38,0
"mk7037",2,1,"Mankanza","f",48,0
"mk7037",2,1,"Mankanza","f",28,0
"mk7037",2,1,"Mankanza","f",30,0
"mk7037",2,1,"Mankanza","f",7,0
"mk7037",2,1,"Mankanza","f",1,0
"mk7037",2,1,"Mankanza","f",20,0
"mk7037",2,1,"Mankanza","f",9,1
"mk7037",2,1,"Mankanza","f",3,0
"mk7037",2,1,"Mankanza","f",22,0
"mk7037",2,1,"Mankanza","f",41,0
"mk7037",2,1,"Mankanza","f",36,1
"mk7037",2,1,"Mankanza","f",26,1
"mk7026",2,2,"Mankanza","f",35,0
"mk7026",2,2,"Mankanza","f",29,1
"mk7026",2,2,"Mankanza","f",15,0
"mk7026",2,2,"Mankanza","f",38,0
"mk7026",2,2,"Mankanza","f",41,0
"mk7026",2,2,"Mankanza","f",22,0
"mk7026",2,2,"Mankanza","f",6,0
"mk7026",2,2,"Mankanza","f",26,1
"mk7026",2,2,"Mankanza","f",27,1
"mk7026",2,2,"Mankanza","f",48,0
"mk7026",2,2,"Mankanza","f",3,0
"mk7026",2,2,"Mankanza","f",10,0
"mk7026",2,2,"Mankanza","f",20,0
"mk7026",2,2,"Mankanza","f",1,0
"mk7026",2,2,"Mankanza","f",7,0
"mk23715",1,2,"Mankanza","f",20,0
"mk23715",1,2,"Mankanza","f",6,0
"mk23715",1,2,"Mankanza","f",1,0
"mk23715",1,2,"Mankanza","f",28,0
"mk23715",1,2,"Mankanza","f",25,0
"mk23715",1,2,"Mankanza","f",22,0
"mk23715",1,2,"Mankanza","f",15,0
"mk23715",1,2,"Mankanza","f",38,0
"mk23715",1,2,"Mankanza","f",10,0
"mk23715",1,2,"Mankanza","f",3,0
"mk23715",1,2,"Mankanza","f",29,1
"mk23715",1,2,"Mankanza","f",41,0
"mk23715",1,2,"Mankanza","f",48,0
"mk23715",1,2,"Mankanza","f",7,0
"mk23715",1,2,"Mankanza","f",35,0
"mk5392",1,2,"Mankanza","f",5,1
"mk5392",1,2,"Mankanza","f",41,0
"mk5392",1,2,"Mankanza","f",22,0
"mk5392",1,2,"Mankanza","f",25,0
"mk5392",1,2,"Mankanza","f",3,0
"mk5392",1,2,"Mankanza","f",10,0
"mk5392",1,2,"Mankanza","f",1,0
"mk5392",1,2,"Mankanza","f",20,0
"mk5392",1,2,"Mankanza","f",15,0
"mk5392",1,2,"Mankanza","f",35,0
"mk5392",1,2,"Mankanza","f",7,0
"mk5392",1,2,"Mankanza","f",29,1
"mk5392",1,2,"Mankanza","f",48,0
"mk5392",1,2,"Mankanza","f",38,0
"mk5392",1,2,"Mankanza","f",28,0
"mk66397",2,2,"Mankanza","f",36,1
"mk66397",2,2,"Mankanza","f",29,1
"mk66397",2,2,"Mankanza","f",16,1
"mk66397",2,2,"Mankanza","f",38,0
"mk66397",2,2,"Mankanza","f",42,1
"mk66397",2,2,"Mankanza","f",22,0
"mk66397",2,2,"Mankanza","f",6,0
"mk66397",2,2,"Mankanza","f",25,0
"mk66397",2,2,"Mankanza","f",27,1
"mk66397",2,2,"Mankanza","f",48,0
"mk66397",2,2,"Mankanza","f",3,0
"mk66397",2,2,"Mankanza","f",10,0
"mk66397",2,2,"Mankanza","f",20,0
"mk66397",2,2,"Mankanza","f",1,0
"mk66397",2,2,"Mankanza","f",7,0
"mk4930",2,2,"Mankanza","f",36,1
"mk4930",2,2,"Mankanza","f",26,1
"mk4930",2,2,"Mankanza","f",27,1
"mk4930",2,2,"Mankanza","f",47,1
"mk4930",2,2,"Mankanza","f",4,1
"mk4930",2,2,"Mankanza","f",9,1
"mk4930",2,2,"Mankanza","f",19,1
"mk4930",2,2,"Mankanza","f",2,1
"mk4930",2,2,"Mankanza","f",7,0
"mk4930",2,2,"Mankanza","f",29,1
"mk4930",2,2,"Mankanza","f",15,0
"mk4930",2,2,"Mankanza","f",37,1
"mk4930",2,2,"Mankanza","f",42,1
"mk4930",2,2,"Mankanza","f",22,0
"mk4930",2,2,"Mankanza","f",5,1
"mk7063",2,2,"Mankanza","f",37,1
"mk7063",2,2,"Mankanza","f",16,1
"mk7063",2,2,"Mankanza","f",5,1
"mk7063",2,2,"Mankanza","f",41,0
"mk7063",2,2,"Mankanza","f",22,0
"mk7063",2,2,"Mankanza","f",4,1
"mk7063",2,2,"Mankanza","f",10,0
"mk7063",2,2,"Mankanza","f",20,0
"mk7063",2,2,"Mankanza","f",2,1
"mk7063",2,2,"Mankanza","f",7,0
"mk7063",2,2,"Mankanza","f",26,1
"mk7063",2,2,"Mankanza","f",35,0
"mk7063",2,2,"Mankanza","f",29,1
"mk7063",2,2,"Mankanza","f",47,1
"mk7063",2,2,"Mankanza","f",27,1
"mk7014",2,2,"Mankanza","f",48,0
"mk7014",2,2,"Mankanza","f",38,0
"mk7014",2,2,"Mankanza","f",28,0
"mk7014",2,2,"Mankanza","f",15,0
"mk7014",2,2,"Mankanza","f",6,0
"mk7014",2,2,"Mankanza","f",41,0
"mk7014",2,2,"Mankanza","f",22,0
"mk7014",2,2,"Mankanza","f",25,0
"mk7014",2,2,"Mankanza","f",3,0
"mk7014",2,2,"Mankanza","f",10,0
"mk7014",2,2,"Mankanza","f",1,0
"mk7014",2,2,"Mankanza","f",20,0
"mk7014",2,2,"Mankanza","f",7,0
"mk7014",2,2,"Mankanza","f",35,0
"mk7014",2,2,"Mankanza","f",29,1
"mk7027",2,2,"Mankanza","f",3,0
"mk7027",2,2,"Mankanza","f",25,0
"mk7027",2,2,"Mankanza","f",41,0
"mk7027",2,2,"Mankanza","f",22,0
"mk7027",2,2,"Mankanza","f",35,0
"mk7027",2,2,"Mankanza","f",6,0
"mk7027",2,2,"Mankanza","f",10,0
"mk7027",2,2,"Mankanza","f",28,0
"mk7027",2,2,"Mankanza","f",2,1
"mk7027",2,2,"Mankanza","f",20,0
"mk7027",2,2,"Mankanza","f",15,0
"mk7027",2,2,"Mankanza","f",29,1
"mk7027",2,2,"Mankanza","f",48,0
"mk7027",2,2,"Mankanza","f",38,0
"mk7027",2,2,"Mankanza","f",8,1
"mk03797",2,2,"Mankanza","f",3,0
"mk03797",2,2,"Mankanza","f",25,0
"mk03797",2,2,"Mankanza","f",41,0
"mk03797",2,2,"Mankanza","f",22,0
"mk03797",2,2,"Mankanza","f",35,0
"mk03797",2,2,"Mankanza","f",6,0
"mk03797",2,2,"Mankanza","f",10,0
"mk03797",2,2,"Mankanza","f",28,0
"mk03797",2,2,"Mankanza","f",1,0
"mk03797",2,2,"Mankanza","f",20,0
"mk03797",2,2,"Mankanza","f",15,0
"mk03797",2,2,"Mankanza","f",29,1
"mk03797",2,2,"Mankanza","f",48,0
"mk03797",2,2,"Mankanza","f",38,0
"mk03797",2,2,"Mankanza","f",7,0
"mk6903",2,2,"Mankanza","f",4,1
"mk6903",2,2,"Mankanza","f",6,0
"mk6903",2,2,"Mankanza","f",7,0
"mk6903",2,2,"Mankanza","f",9,1
"mk6903",2,2,"Mankanza","f",25,0
"mk6903",2,2,"Mankanza","f",2,1
"mk6903",2,2,"Mankanza","f",47,1
"mk6903",2,2,"Mankanza","f",41,0
"mk6903",2,2,"Mankanza","f",38,0
"mk6903",2,2,"Mankanza","f",27,1
"mk6903",2,2,"Mankanza","f",20,0
"mk6903",2,2,"Mankanza","f",21,1
"mk6903",2,2,"Mankanza","f",15,0
"mk6903",2,2,"Mankanza","f",29,1
"mk6903",2,2,"Mankanza","f",35,0
"mk3055",1,2,"Mankanza","m",3,0
"mk3055",1,2,"Mankanza","m",37,1
"mk3055",1,2,"Mankanza","m",7,0
"mk3055",1,2,"Mankanza","m",15,0
"mk3055",1,2,"Mankanza","m",25,0
"mk3055",1,2,"Mankanza","m",22,0
"mk3055",1,2,"Mankanza","m",35,0
"mk3055",1,2,"Mankanza","m",5,1
"mk3055",1,2,"Mankanza","m",10,0
"mk3055",1,2,"Mankanza","m",27,1
"mk3055",1,2,"Mankanza","m",1,0
"mk3055",1,2,"Mankanza","m",48,0
"mk3055",1,2,"Mankanza","m",20,0
"mk3055",1,2,"Mankanza","m",29,1
"mk3055",1,2,"Mankanza","m",41,0
"mk7008a",1,2,"Mankanza","m",48,0
"mk7008a",1,2,"Mankanza","m",29,1
"mk7008a",1,2,"Mankanza","m",1,0
"mk7008a",1,2,"Mankanza","m",20,0
"mk7008a",1,2,"Mankanza","m",28,0
"mk7008a",1,2,"Mankanza","m",35,0
"mk7008a",1,2,"Mankanza","m",22,0
"mk7008a",1,2,"Mankanza","m",25,0
"mk7008a",1,2,"Mankanza","m",41,0
"mk7008a",1,2,"Mankanza","m",15,0
"mk7008a",1,2,"Mankanza","m",3,0
"mk7008a",1,2,"Mankanza","m",5,1
"mk7008a",1,2,"Mankanza","m",8,1
"mk7008a",1,2,"Mankanza","m",10,0
"mk7008a",1,2,"Mankanza","m",38,0
"mk3020",1,2,"Mankanza","m",15,0
"mk3020",1,2,"Mankanza","m",37,1
"mk3020",1,2,"Mankanza","m",48,0
"mk3020",1,2,"Mankanza","m",28,0
"mk3020",1,2,"Mankanza","m",29,1
"mk3020",1,2,"Mankanza","m",35,0
"mk3020",1,2,"Mankanza","m",25,0
"mk3020",1,2,"Mankanza","m",8,1
"mk3020",1,2,"Mankanza","m",1,0
"mk3020",1,2,"Mankanza","m",20,0
"mk3020",1,2,"Mankanza","m",10,0
"mk3020",1,2,"Mankanza","m",3,0
"mk3020",1,2,"Mankanza","m",22,0
"mk3020",1,2,"Mankanza","m",41,0
"mk3020",1,2,"Mankanza","m",5,1
"mk1088",1,2,"Mankanza","m",38,0
"mk1088",1,2,"Mankanza","m",48,0
"mk1088",1,2,"Mankanza","m",30,0
"mk1088",1,2,"Mankanza","m",8,1
"mk1088",1,2,"Mankanza","m",15,0
"mk1088",1,2,"Mankanza","m",20,0
"mk1088",1,2,"Mankanza","m",1,0
"mk1088",1,2,"Mankanza","m",28,0
"mk1088",1,2,"Mankanza","m",10,0
"mk1088",1,2,"Mankanza","m",6,0
"mk1088",1,2,"Mankanza","m",35,0
"mk1088",1,2,"Mankanza","m",22,0
"mk1088",1,2,"Mankanza","m",41,0
"mk1088",1,2,"Mankanza","m",25,0
"mk1088",1,2,"Mankanza","m",3,0
"mk0917",1,2,"Mankanza","m",37,1
"mk0917",1,2,"Mankanza","m",29,1
"mk0917",1,2,"Mankanza","m",15,0
"mk0917",1,2,"Mankanza","m",3,0
"mk0917",1,2,"Mankanza","m",41,0
"mk0917",1,2,"Mankanza","m",7,0
"mk0917",1,2,"Mankanza","m",22,0
"mk0917",1,2,"Mankanza","m",25,0
"mk0917",1,2,"Mankanza","m",27,1
"mk0917",1,2,"Mankanza","m",35,0
"mk0917",1,2,"Mankanza","m",2,1
"mk0917",1,2,"Mankanza","m",5,1
"mk0917",1,2,"Mankanza","m",20,0
"mk0917",1,2,"Mankanza","m",48,0
"mk0917",1,2,"Mankanza","m",10,0
"mk3047",1,2,"Mankanza","m",48,0
"mk3047",1,2,"Mankanza","m",29,1
"mk3047",1,2,"Mankanza","m",7,0
"mk3047",1,2,"Mankanza","m",35,0
"mk3047",1,2,"Mankanza","m",15,0
"mk3047",1,2,"Mankanza","m",20,0
"mk3047",1,2,"Mankanza","m",1,0
"mk3047",1,2,"Mankanza","m",10,0
"mk3047",1,2,"Mankanza","m",41,0
"mk3047",1,2,"Mankanza","m",3,0
"mk3047",1,2,"Mankanza","m",25,0
"mk3047",1,2,"Mankanza","m",22,0
"mk3047",1,2,"Mankanza","m",6,0
"mk3047",1,2,"Mankanza","m",28,0
"mk3047",1,2,"Mankanza","m",38,0
"mk3039",1,2,"Mankanza","f",4,1
"mk3039",1,2,"Mankanza","f",26,1
"mk3039",1,2,"Mankanza","f",41,0
"mk3039",1,2,"Mankanza","f",22,0
"mk3039",1,2,"Mankanza","f",35,0
"mk3039",1,2,"Mankanza","f",5,1
"mk3039",1,2,"Mankanza","f",10,0
"mk3039",1,2,"Mankanza","f",27,1
"mk3039",1,2,"Mankanza","f",1,0
"mk3039",1,2,"Mankanza","f",20,0
"mk3039",1,2,"Mankanza","f",15,0
"mk3039",1,2,"Mankanza","f",29,1
"mk3039",1,2,"Mankanza","f",48,0
"mk3039",1,2,"Mankanza","f",8,1
"mk3039",1,2,"Mankanza","f",37,1
"mk5006",1,2,"Mankanza","f",20,0
"mk5006",1,2,"Mankanza","f",1,0
"mk5006",1,2,"Mankanza","f",10,0
"mk5006",1,2,"Mankanza","f",3,0
"mk5006",1,2,"Mankanza","f",25,0
"mk5006",1,2,"Mankanza","f",22,0
"mk5006",1,2,"Mankanza","f",41,0
"mk5006",1,2,"Mankanza","f",6,0
"mk5006",1,2,"Mankanza","f",15,0
"mk5006",1,2,"Mankanza","f",28,0
"mk5006",1,2,"Mankanza","f",37,1
"mk5006",1,2,"Mankanza","f",48,0
"mk5006",1,2,"Mankanza","f",29,1
"mk5006",1,2,"Mankanza","f",7,0
"mk5006",1,2,"Mankanza","f",35,0
"mk76151",1,2,"Mankanza","f",38,0
"mk76151",1,2,"Mankanza","f",15,0
"mk76151",1,2,"Mankanza","f",5,1
"mk76151",1,2,"Mankanza","f",41,0
"mk76151",1,2,"Mankanza","f",22,0
"mk76151",1,2,"Mankanza","f",3,0
"mk76151",1,2,"Mankanza","f",10,0
"mk76151",1,2,"Mankanza","f",20,0
"mk76151",1,2,"Mankanza","f",1,0
"mk76151",1,2,"Mankanza","f",7,0
"mk76151",1,2,"Mankanza","f",25,0
"mk76151",1,2,"Mankanza","f",35,0
"mk76151",1,2,"Mankanza","f",29,1
"mk76151",1,2,"Mankanza","f",27,1
"mk76151",1,2,"Mankanza","f",48,0
"mk7000",1,2,"Mankanza","f",10,0
"mk7000",1,2,"Mankanza","f",3,0
"mk7000",1,2,"Mankanza","f",25,0
"mk7000",1,2,"Mankanza","f",22,0
"mk7000",1,2,"Mankanza","f",41,0
"mk7000",1,2,"Mankanza","f",6,0
"mk7000",1,2,"Mankanza","f",15,0
"mk7000",1,2,"Mankanza","f",28,0
"mk7000",1,2,"Mankanza","f",38,0
"mk7000",1,2,"Mankanza","f",48,0
"mk7000",1,2,"Mankanza","f",29,1
"mk7000",1,2,"Mankanza","f",35,0
"mk7000",1,2,"Mankanza","f",7,0
"mk7000",1,2,"Mankanza","f",1,0
"mk7000",1,2,"Mankanza","f",20,0
"mk4557",1,2,"Mankanza","f",41,0
"mk4557",1,2,"Mankanza","f",26,1
"mk4557",1,2,"Mankanza","f",10,0
"mk4557",1,2,"Mankanza","f",7,0
"mk4557",1,2,"Mankanza","f",6,0
"mk4557",1,2,"Mankanza","f",3,0
"mk4557",1,2,"Mankanza","f",35,0
"mk4557",1,2,"Mankanza","f",29,1
"mk4557",1,2,"Mankanza","f",15,0
"mk4557",1,2,"Mankanza","f",22,0
"mk4557",1,2,"Mankanza","f",27,1
"mk4557",1,2,"Mankanza","f",20,0
"mk4557",1,2,"Mankanza","f",48,0
"mk4557",1,2,"Mankanza","f",2,1
"mk4557",1,2,"Mankanza","f",37,1
"mk6894",1,2,"Mankanza","f",35,0
"mk6894",1,2,"Mankanza","f",29,1
"mk6894",1,2,"Mankanza","f",15,0
"mk6894",1,2,"Mankanza","f",22,0
"mk6894",1,2,"Mankanza","f",20,0
"mk6894",1,2,"Mankanza","f",28,0
"mk6894",1,2,"Mankanza","f",38,0
"mk6894",1,2,"Mankanza","f",48,0
"mk6894",1,2,"Mankanza","f",41,0
"mk6894",1,2,"Mankanza","f",1,0
"mk6894",1,2,"Mankanza","f",3,0
"mk6894",1,2,"Mankanza","f",6,0
"mk6894",1,2,"Mankanza","f",7,0
"mk6894",1,2,"Mankanza","f",10,0
"mk6894",1,2,"Mankanza","f",25,0
"mk2859",1,2,"Mankanza","f",7,0
"mk2859",1,2,"Mankanza","f",20,0
"mk2859",1,2,"Mankanza","f",5,1
"mk2859",1,2,"Mankanza","f",1,0
"mk2859",1,2,"Mankanza","f",28,0
"mk2859",1,2,"Mankanza","f",25,0
"mk2859",1,2,"Mankanza","f",22,0
"mk2859",1,2,"Mankanza","f",35,0
"mk2859",1,2,"Mankanza","f",48,0
"mk2859",1,2,"Mankanza","f",15,0
"mk2859",1,2,"Mankanza","f",37,1
"mk2859",1,2,"Mankanza","f",29,1
"mk2859",1,2,"Mankanza","f",41,0
"mk2859",1,2,"Mankanza","f",10,0
"mk2859",1,2,"Mankanza","f",3,0
"mk99590",1,2,"Mankanza","f",5,1
"mk99590",1,2,"Mankanza","f",3,0
"mk99590",1,2,"Mankanza","f",35,0
"mk99590",1,2,"Mankanza","f",29,1
"mk99590",1,2,"Mankanza","f",15,0
"mk99590",1,2,"Mankanza","f",22,0
"mk99590",1,2,"Mankanza","f",28,0
"mk99590",1,2,"Mankanza","f",20,0
"mk99590",1,2,"Mankanza","f",48,0
"mk99590",1,2,"Mankanza","f",1,0
"mk99590",1,2,"Mankanza","f",37,1
"mk99590",1,2,"Mankanza","f",41,0
"mk99590",1,2,"Mankanza","f",25,0
"mk99590",1,2,"Mankanza","f",10,0
"mk99590",1,2,"Mankanza","f",8,1
"mk3053",1,2,"Mankanza","f",5,1
"mk3053",1,2,"Mankanza","f",3,0
"mk3053",1,2,"Mankanza","f",35,0
"mk3053",1,2,"Mankanza","f",29,1
"mk3053",1,2,"Mankanza","f",15,0
"mk3053",1,2,"Mankanza","f",21,1
"mk3053",1,2,"Mankanza","f",27,1
"mk3053",1,2,"Mankanza","f",19,1
"mk3053",1,2,"Mankanza","f",48,0
"mk3053",1,2,"Mankanza","f",1,0
"mk3053",1,2,"Mankanza","f",37,1
"mk3053",1,2,"Mankanza","f",41,0
"mk3053",1,2,"Mankanza","f",25,0
"mk3053",1,2,"Mankanza","f",9,1
"mk3053",1,2,"Mankanza","f",8,1
"mk5057",1,2,"Mankanza","f",5,1
"mk5057",1,2,"Mankanza","f",3,0
"mk5057",1,2,"Mankanza","f",35,0
"mk5057",1,2,"Mankanza","f",29,1
"mk5057",1,2,"Mankanza","f",16,1
"mk5057",1,2,"Mankanza","f",22,0
"mk5057",1,2,"Mankanza","f",27,1
"mk5057",1,2,"Mankanza","f",20,0
"mk5057",1,2,"Mankanza","f",48,0
"mk5057",1,2,"Mankanza","f",1,0
"mk5057",1,2,"Mankanza","f",38,0
"mk5057",1,2,"Mankanza","f",41,0
"mk5057",1,2,"Mankanza","f",25,0
"mk5057",1,2,"Mankanza","f",10,0
"mk5057",1,2,"Mankanza","f",7,0
"mk5168",1,2,"Mankanza","f",6,0
"mk5168",1,2,"Mankanza","f",1,0
"mk5168",1,2,"Mankanza","f",28,0
"mk5168",1,2,"Mankanza","f",29,1
"mk5168",1,2,"Mankanza","f",41,0
"mk5168",1,2,"Mankanza","f",25,0
"mk5168",1,2,"Mankanza","f",20,0
"mk5168",1,2,"Mankanza","f",8,1
"mk5168",1,2,"Mankanza","f",35,0
"mk5168",1,2,"Mankanza","f",3,0
"mk5168",1,2,"Mankanza","f",10,0
"mk5168",1,2,"Mankanza","f",38,0
"mk5168",1,2,"Mankanza","f",15,0
"mk5168",1,2,"Mankanza","f",48,0
"mk5168",1,2,"Mankanza","f",22,0
"mk3652",1,2,"Mankanza","f",20,0
"mk3652",1,2,"Mankanza","f",25,0
"mk3652",1,2,"Mankanza","f",35,0
"mk3652",1,2,"Mankanza","f",7,0
"mk3652",1,2,"Mankanza","f",3,0
"mk3652",1,2,"Mankanza","f",41,0
"mk3652",1,2,"Mankanza","f",10,0
"mk3652",1,2,"Mankanza","f",38,0
"mk3652",1,2,"Mankanza","f",15,0
"mk3652",1,2,"Mankanza","f",22,0
"mk3652",1,2,"Mankanza","f",48,0
"mk3652",1,2,"Mankanza","f",30,0
"mk3652",1,2,"Mankanza","f",28,0
"mk3652",1,2,"Mankanza","f",1,0
"mk3652",1,2,"Mankanza","f",6,0
"mk7046",2,1,"Mankanza","m",16,1
"mk7046",2,1,"Mankanza","m",35,0
"mk7046",2,1,"Mankanza","m",29,1
"mk7046",2,1,"Mankanza","m",38,0
"mk7046",2,1,"Mankanza","m",41,0
"mk7046",2,1,"Mankanza","m",22,0
"mk7046",2,1,"Mankanza","m",6,0
"mk7046",2,1,"Mankanza","m",25,0
"mk7046",2,1,"Mankanza","m",28,0
"mk7046",2,1,"Mankanza","m",48,0
"mk7046",2,1,"Mankanza","m",3,0
"mk7046",2,1,"Mankanza","m",10,0
"mk7046",2,1,"Mankanza","m",20,0
"mk7046",2,1,"Mankanza","m",1,0
"mk7046",2,1,"Mankanza","m",7,0
"mk7023",2,2,"Mankanza","m",37,1
"mk7023",2,2,"Mankanza","m",10,0
"mk7023",2,2,"Mankanza","m",7,0
"mk7023",2,2,"Mankanza","m",5,1
"mk7023",2,2,"Mankanza","m",3,0
"mk7023",2,2,"Mankanza","m",15,0
"mk7023",2,2,"Mankanza","m",41,0
"mk7023",2,2,"Mankanza","m",25,0
"mk7023",2,2,"Mankanza","m",22,0
"mk7023",2,2,"Mankanza","m",35,0
"mk7023",2,2,"Mankanza","m",28,0
"mk7023",2,2,"Mankanza","m",20,0
"mk7023",2,2,"Mankanza","m",1,0
"mk7023",2,2,"Mankanza","m",29,1
"mk7023",2,2,"Mankanza","m",48,0
"mk7034",2,2,"Mankanza","f",48,0
"mk7034",2,2,"Mankanza","f",37,1
"mk7034",2,2,"Mankanza","f",28,0
"mk7034",2,2,"Mankanza","f",16,1
"mk7034",2,2,"Mankanza","f",6,0
"mk7034",2,2,"Mankanza","f",41,0
"mk7034",2,2,"Mankanza","f",21,1
